profile_id,first_activity_time,signup_platform,signup_device_model,signup_country_code,acquisition_source
9470820680943073,2017-03-05 10:33:40,Android,motorola Moto G (4),IN,acquisition_source_3
1774730164832929,2017-10-12 8:27:57,Android,Sony F5321,CH,acquisition_source_2
7834060634791906,2017-12-15 13:25:23,Android,samsung SM-J100FN,RU,acquisition_source_2
1248094397557557,2017-08-06 14:01:04,iOS,"iPhone8,4",GB,acquisition_source_2
291570354595214,2017-01-24 22:18:39,Android,BlackBerry BBA100-1,CR,acquisition_source_3
88304279459811,2017-06-09 15:55:06,Desktop,3680LW1 (LENOVO),CO,acquisition_source_2
4866015779090725,2017-05-10 18:07:27,Android,samsung SM-T113NU,DO,acquisition_source_2
9604914794889162,2017-03-16 22:26:58,iOS,"iPhone9,3",US,acquisition_source_2
6.65733E+15,2017-11-05 12:43:56,Android,HUAWEI HUAWEI VNS-L31,FR,acquisition_source_2
5.37189E+15,2017-10-10 1:03:27,iOS,"iPhone6,1",US,acquisition_source_2
4.69066E+15,2017-01-16 20:24:11,iOS,"iPad4,1",ES,acquisition_source_2
6675767295915967,2017-12-24 21:09:42,Android,samsung SM-G570F,ZA,acquisition_source_3
2638593668699871,2018-09-07 14:38:01,iOS,"iPhone7,1",ZW,acquisition_source_4
5478691808129369,2017-02-01 23:06:46,Android,samsung SAMSUNG-SM-J120A,US,acquisition_source_3
5577438744044342,2017-01-24 10:26:20,Android,LENOVO Lenovo K10a40,UA,acquisition_source_2
7317173140756068,2017-12-08 15:15:06,iOS,"iPhone5,4",SE,acquisition_source_3
8610088362908458,2017-10-05 4:02:36,iOS,"iPhone9,2",US,acquisition_source_2
160944174922257,2017-09-27 5:20:52,iOS,"iPhone9,2",US,acquisition_source_3
492775713440730,2017-01-14 0:02:00,Android,samsung SM-G920T,US,acquisition_source_3
1081379416333034,2017-03-19 18:52:30,Android,Xiaomi Redmi Note 3,RU,acquisition_source_2
7512756573694181,2017-11-06 16:00:05,Android,HUAWEI HUAWEI VNS-L31,GB,acquisition_source_2
4349061217353557,2017-06-23 23:50:45,iOS,"iPhone7,2",US,acquisition_source_3
3.06531E+15,2017-02-04 11:25:40,Android,Sony SO-05G,JP,acquisition_source_3
5407274278711246,2017-03-09 10:06:57,iOS,"iPhone8,1",AU,acquisition_source_4
9718798000997097,2017-05-18 8:21:45,Android,samsung SM-J320Y,PH,acquisition_source_2
9411625006142618,2017-10-26 10:13:52,Desktop,IdeaPad Z470 (LENOVO),VN,acquisition_source_2
3441261232122746,2017-08-20 21:14:10,Android,HUAWEI HUAWEI VNS-L22,JM,acquisition_source_3
7697882368372315,2017-05-13 20:22:48,Android,samsung SAMSUNG-SM-G530AZ,US,acquisition_source_2
9811722802414347,2017-11-24 9:22:49,iOS,"iPhone8,4",JP,acquisition_source_3
9117657082336933,2017-01-22 11:25:00,Android,samsung GT-I9505,NL,acquisition_source_2
4242396452436306,2017-09-10 3:19:45,Android,Sony F3213,US,acquisition_source_3
1439350556340399,2017-02-10 3:35:53,Android,TCL ALCATEL ONETOUCH POP 7 LTE,MX,acquisition_source_2
6575599433235656,2017-02-06 19:06:00,iOS,"iPod7,1",GB,acquisition_source_2
4.8015E+15,2017-02-01 23:41:24,Android,samsung SAMSUNG-SM-G891A,US,acquisition_source_3
7879706815176273,2017-07-20 14:27:07,iOS,"iPhone9,3",NL,acquisition_source_2
159810011909058,2017-02-15 2:40:26,Desktop,"MacBookPro13,1",US,acquisition_source_2
1640654439227577,2017-08-02 17:10:03,iOS,"iPod5,1",US,acquisition_source_2
4864638057733526,2017-10-12 1:06:02,iOS,"iPhone8,1",US,acquisition_source_2
735752287168678,2017-04-03 15:55:23,Android,LENOVO Lenovo A7020a48,IN,acquisition_source_3
5813221225702138,2017-10-10 17:49:11,Android,HUAWEI MHA-L29,JO,acquisition_source_3
2.75311E+15,2017-02-07 0:12:12,iOS,"iPhone8,1",US,acquisition_source_2
9.58188E+15,2017-08-25 22:03:13,Android,LGE LGLS755,US,acquisition_source_3
2661898093706837,2017-03-01 21:21:14,iOS,"iPad5,3",GB,acquisition_source_2
595837194660040,2018-02-02 20:16:44,Android,samsung SM-A710F,TR,acquisition_source_2
5615751717567554,2018-02-18 7:02:45,iOS,"iPod7,1",CA,acquisition_source_2
4184969406430668,2017-10-15 20:53:19,iOS,"iPhone8,2",US,acquisition_source_2
2601213512241808,2017-09-02 20:28:20,iOS,"iPhone9,1",US,acquisition_source_3
531982932145672,2017-09-12 7:37:21,Android,samsung SM-G950U,US,acquisition_source_2
385689558549325,2017-05-17 12:59:45,iOS,"iPhone9,2",JP,acquisition_source_2
7424805806225796,2017-04-05 16:21:52,iOS,"iPhone8,1",US,acquisition_source_2
3.20522E+15,2017-01-26 23:59:29,iOS,"iPhone7,2",MX,acquisition_source_2
1384432636263241,2017-03-14 17:21:21,iOS,"iPhone6,1",US,acquisition_source_3
4953571748423617,2017-02-24 2:33:23,Android,TCL 5080Q,AU,acquisition_source_3
725133893869582,2017-10-20 22:15:10,Android,samsung SM-A300FU,CZ,acquisition_source_2
550065125139262,2017-08-20 16:40:26,iOS,"iPad2,5",GB,acquisition_source_2
8144572876848067,2017-04-14 12:00:52,Android,samsung SM-J110F,SG,acquisition_source_2
4979299164669133,2017-06-04 16:40:52,Android,samsung SM-T580,DE,acquisition_source_2
4397778362190265,2017-03-21 15:06:31,iOS,"iPhone6,2",IE,acquisition_source_4
3369493432094585,2017-11-14 10:06:23,Android,Xiaomi Redmi 4X,SK,acquisition_source_2
6410870357260002,2017-02-22 18:28:05,Android,HTC HTC 10,RO,acquisition_source_3
4421367341662227,2017-02-20 21:15:30,Android,samsung SM-J710F,ES,acquisition_source_2
4528140116436397,2017-05-30 3:46:42,iOS,"iPhone7,2",TH,acquisition_source_2
3.07349E+15,2017-02-22 6:35:05,Desktop,80MH (LENOVO),MX,acquisition_source_2
9875780178475545,2017-11-07 21:28:06,Android,samsung SM-G950F,IL,acquisition_source_3
1829710756072596,2017-09-02 23:27:42,iOS,"iPhone7,2",US,acquisition_source_2
5311824056067716,2017-04-19 10:52:09,iOS,"iPhone7,1",MY,acquisition_source_2
5312812502238604,2017-10-22 20:34:34,iOS,"iPhone5,3",US,acquisition_source_1
1449709835564545,2017-03-27 22:25:08,iOS,"iPod5,1",CA,acquisition_source_3
2677887285443851,2017-12-01 13:59:46,Android,samsung SM-N950F,AE,acquisition_source_2
8.55848E+15,2017-12-10 12:35:42,Android,samsung SM-G903F,DE,acquisition_source_3
6613458283407386,2017-11-04 17:36:49,Android,samsung SM-G615F,IN,acquisition_source_2
8.82483E+15,2017-09-29 0:43:41,Android,samsung SM-G900F,EC,acquisition_source_2
2047344175864556,2017-04-15 17:01:54,iOS,"iPhone5,1",US,acquisition_source_3
7490519899970586,2017-07-07 3:34:19,iOS,"iPhone8,4",US,acquisition_source_2
3159459596550938,2017-07-15 18:47:36,Android,Google Pixel,US,acquisition_source_2
6606693083857807,2017-07-09 17:59:01,iOS,"iPhone8,2",MX,acquisition_source_2
9365476098748572,2017-06-02 18:19:28,iOS,"iPhone7,2",US,acquisition_source_3
8234143901914567,2017-09-05 8:22:34,Android,OPPO A1601,AU,acquisition_source_3
3264559147700822,2017-05-22 13:21:03,Android,LGE LG-H222,BR,acquisition_source_2
6011548486069623,2017-06-02 9:12:06,iOS,"iPhone9,3",MY,acquisition_source_3
4084107611811873,2017-07-14 1:37:25,Android,HUAWEI DIG-L03,CO,acquisition_source_2
9063270505203556,2017-10-27 5:16:30,iOS,"iPhone8,4",US,acquisition_source_3
2278036203665375,2017-05-09 3:03:05,Android,HUAWEI HUAWEI LUA-U22,NP,acquisition_source_2
4454792765865702,2017-06-05 2:27:24,iOS,"iPad2,5",US,acquisition_source_4
1028390466489476,2017-05-14 18:54:50,Android,LGE LG-H860,IN,acquisition_source_3
1.46921E+15,2017-12-29 5:26:06,Android,LENOVO Lenovo A6020l36,MX,acquisition_source_3
6804472335592509,2017-04-09 18:40:55,Android,samsung SM-G550T1,US,acquisition_source_2
4272370480497818,2017-07-05 1:54:06,iOS,"iPhone5,3",US,acquisition_source_3
731447317956518,2017-04-30 7:08:50,Android,HUAWEI HUAWEI CUN-L03,MX,acquisition_source_2
5716080611033313,2017-08-10 17:04:43,Android,HUAWEI HUAWEI VNS-L31,ZA,acquisition_source_3
300467936319241,2017-12-05 6:02:50,iOS,"iPhone10,1",US,acquisition_source_3
5194502468860353,2017-12-14 20:31:44,iOS,"iPad3,4",IE,acquisition_source_2
9092396475727387,2017-09-21 23:06:12,iOS,"iPad4,4",US,acquisition_source_2
7331521219161742,2017-09-24 20:41:34,Android,samsung SAMSUNG-SM-G891A,US,acquisition_source_2
822830384227550,2017-01-23 15:45:54,Android,motorola XT1032,CO,acquisition_source_3
1977170404136328,2017-06-19 21:37:31,Android,samsung SM-G935F,DK,acquisition_source_3
8.76751E+15,2017-04-25 16:59:01,Android,samsung SM-A710F,TR,acquisition_source_2
7595650122487058,2017-11-20 3:47:01,iOS,"iPhone7,2",US,acquisition_source_2
1631504069849816,2017-09-10 20:05:18,iOS,"iPhone6,1",US,acquisition_source_1
4581229896372891,2017-04-14 18:55:11,Android,Sony D6503,JO,acquisition_source_2
2001337872156167,2017-07-27 1:21:31,iOS,"iPhone9,2",US,acquisition_source_1
691178033707396,2017-03-15 20:57:09,iOS,"iPhone7,1",RU,acquisition_source_2
4213764967145274,2017-07-08 1:39:53,Android,motorola MotoE2,AR,acquisition_source_2
991405482400944,2017-12-16 13:21:51,Android,samsung SM-G920F,GB,acquisition_source_3
7825253082694177,2017-01-02 16:37:28,iOS,"iPad3,3",CA,acquisition_source_2
3.03836E+15,2017-08-12 3:54:16,iOS,"iPod7,1",US,acquisition_source_3
6220729636988433,2017-01-24 19:44:55,iOS,"iPhone4,1",BR,acquisition_source_3
4890301040594008,2017-12-15 15:32:29,Android,samsung SM-G930F,IL,acquisition_source_2
6773068197663822,2017-06-14 15:45:42,iOS,"iPhone9,1",JP,acquisition_source_2
6450556841059176,2017-10-08 5:56:01,Android,LGE LGL58VL,US,acquisition_source_3
787359190919950,2017-03-29 13:43:55,Desktop,"Macmini6,1",US,acquisition_source_2
1.77927E+15,2017-04-14 20:39:52,iOS,"iPhone6,1",US,acquisition_source_2
7666220843613899,2017-08-08 19:01:41,Android,HUAWEI EVA-L09,ZA,acquisition_source_2
2366595574721386,2017-10-08 17:47:51,Android,TECNO Phantom6,GH,acquisition_source_4
2598252313619729,2017-04-10 15:34:31,iOS,"iPhone8,1",NO,acquisition_source_2
9184218247218665,2017-08-29 19:43:46,Android,ZUK ZUK Z1,IT,acquisition_source_2
6607232843655152,2017-11-20 14:40:52,Android,samsung SAMSUNG-SM-P907A,US,acquisition_source_3
3573272046140372,2017-12-15 18:02:04,iOS,"iPhone8,1",CA,acquisition_source_3
3116263561795073,2017-12-01 13:19:01,iOS,"iPad2,5",IN,acquisition_source_2
2821357048828848,2017-12-04 11:11:12,Android,asus ASUS_Z00AD,IT,acquisition_source_2
4403860848068815,2017-09-13 10:26:58,iOS,"iPhone8,2",US,acquisition_source_3
5581143601182884,2017-03-14 10:31:02,Android,samsung SM-G357FZ,KZ,acquisition_source_2
7625996959283401,2017-09-14 23:59:47,Android,TCL 5056N,US,acquisition_source_6
772751341710197,2017-01-02 8:07:53,Android,samsung SM-N900W8,CA,acquisition_source_2
2224812019605474,2017-10-23 22:44:06,Android,samsung SM-G920F,NO,acquisition_source_2
3061636519254316,2017-05-28 16:29:39,iOS,"iPhone5,3",US,acquisition_source_2
5.27138E+15,2017-12-31 12:38:05,Desktop,"MacBookPro12,1",GB,acquisition_source_2
8830084265301937,2017-03-18 20:17:24,iOS,"iPad3,1",GB,acquisition_source_2
7702352872895012,2017-07-03 9:21:05,Android,samsung SM-A300FU,GB,acquisition_source_3
6242241158069858,2017-09-16 16:42:40,Android,samsung SM-G925F,GB,acquisition_source_3
6170992538693406,2017-12-30 21:22:51,Android,Sony F3311,IE,acquisition_source_2
6915046544067353,2017-12-04 21:08:19,iOS,"iPhone9,2",US,acquisition_source_2
2839840014498096,2017-06-23 8:38:30,iOS,"iPad5,4",NP,acquisition_source_2
5389179015539303,2017-05-23 23:58:03,Android,TCT A571VL,US,acquisition_source_3
4488201743223978,2017-10-11 0:50:39,Android,samsung SM-G935V,US,acquisition_source_3
8300152149051238,2017-04-29 19:10:28,iOS,"iPhone9,4",US,acquisition_source_4
1972185321629989,2017-06-03 16:58:17,iOS,"iPhone4,1",GB,acquisition_source_2
1626497746410201,2017-03-12 11:57:39,Android,samsung SM-N910F,DE,acquisition_source_2
5754323701722425,2017-09-24 1:55:53,iOS,"iPhone9,1",US,acquisition_source_2
5473503662587549,2017-01-06 1:56:57,Android,samsung SM-G903W,CA,acquisition_source_2
4855398889509899,2017-07-27 22:18:12,iOS,"iPhone9,1",US,acquisition_source_1
3268565505355794,2017-12-03 18:33:01,Android,LGE VS990,US,acquisition_source_3
1802258323602463,2017-04-16 5:19:34,iOS,"iPhone8,2",US,acquisition_source_2
9583116356059828,2017-11-25 16:24:58,Android,samsung SM-G950F,IN,acquisition_source_3
9402894896336612,2017-10-04 18:20:16,Android,samsung SM-G920W8,CA,acquisition_source_3
5317721849225334,2018-09-07 3:12:36,Android,samsung SM-G550FY,IN,acquisition_source_2
1303027867048197,2017-05-04 8:30:08,iOS,"iPhone8,2",GB,acquisition_source_3
8878066569870581,2017-11-14 18:39:18,iOS,"iPhone6,2",AR,acquisition_source_4
3907408034162875,2017-01-09 9:18:48,iOS,"iPhone5,2",TH,acquisition_source_2
8152093393890348,2017-04-03 2:48:01,iOS,"iPhone7,1",US,acquisition_source_2
9827340251455644,2017-06-07 18:14:18,Android,HTC HTC Desire 530,US,acquisition_source_3
8726872965011243,2017-02-22 13:31:22,iOS,"iPhone7,1",TH,acquisition_source_2
8871490953293531,2017-10-07 5:42:42,iOS,"iPhone8,1",IR,acquisition_source_2
5219425586560544,2017-03-12 9:32:22,Android,samsung SM-J320F,BE,acquisition_source_3
1121498769437869,2017-08-02 1:42:27,iOS,"iPhone8,2",US,acquisition_source_2
2803185930634808,2017-08-19 0:32:22,Android,samsung SM-G935F,DK,acquisition_source_3
4668612514909639,2017-06-12 0:53:20,iOS,"iPhone9,2",US,acquisition_source_2
4867738727679672,2017-02-16 16:00:19,Android,motorola XT1706,IN,acquisition_source_2
6875589840187203,2017-11-20 20:33:56,iOS,"iPhone7,2",US,acquisition_source_3
7169518936137484,2017-05-19 16:02:34,iOS,"iPhone7,2",US,acquisition_source_2
5248379936257897,2017-01-31 6:29:01,Android,Lenovo Lenovo TB3-710F,IN,acquisition_source_2
2950918378685557,2017-06-11 17:20:06,Android,samsung SM-J320P,US,acquisition_source_2
9650307284529738,2017-12-30 13:38:01,Android,motorola Moto C Plus,IN,acquisition_source_2
6060991242125808,2017-05-04 4:20:54,Android,samsung SM-G935V,US,acquisition_source_4
3885121784582433,2017-11-26 20:41:50,iOS,"iPhone9,1",US,acquisition_source_2
3555419037000255,2017-06-15 0:30:27,iOS,"iPhone7,2",US,acquisition_source_5
2812645703619737,2017-07-29 20:40:48,iOS,"iPad2,5",CA,acquisition_source_3
5908256992584863,2017-02-16 0:49:38,iOS,"iPad4,1",CA,acquisition_source_2
5585347936905917,2017-08-02 19:22:57,iOS,"iPhone8,1",CA,acquisition_source_3
2.38671E+15,2017-08-26 9:12:46,iOS,"iPhone8,1",US,acquisition_source_3
145691792973810,2017-02-19 4:49:35,iOS,"iPhone8,4",PR,acquisition_source_2
7533553141217371,2017-08-22 9:53:24,iOS,"iPhone6,1",MY,acquisition_source_2
8993452724063574,2017-05-07 19:59:22,Android,Acer T06,CA,acquisition_source_3
4066644637190489,2017-06-01 18:37:20,Android,OPPO 1201,IN,acquisition_source_2
8093061396245422,2017-01-15 9:27:04,Android,samsung SAMSUNG-SM-G928A,US,acquisition_source_2
3281731952373625,2017-11-14 11:01:58,Android,samsung SM-T385,VN,acquisition_source_4
8253557510303504,2017-07-31 19:12:11,Android,samsung SM-G550T1,US,acquisition_source_3
9439700209128015,2017-11-26 20:08:20,iOS,"iPad4,4",MX,acquisition_source_2
2228863148406553,2017-08-13 1:19:02,Android,samsung SM-A520W,CA,acquisition_source_3
6492193917890685,2018-01-20 1:22:24,iOS,"iPad5,4",US,acquisition_source_4
9904730207927393,2017-11-30 8:33:00,iOS,"iPad2,5",PH,acquisition_source_2
615657878830989,2017-03-30 8:27:45,Android,motorola XT1565,US,acquisition_source_2
9851257825763962,2017-01-11 18:10:15,iOS,"iPhone8,1",US,acquisition_source_1
7430995140889361,2017-06-18 15:55:56,Android,samsung SM-G935V,US,acquisition_source_3
2411813966201389,2017-03-03 22:33:41,iOS,"iPhone7,2",MA,acquisition_source_2
9593403812788591,2017-03-07 17:53:52,Android,samsung SGH-I337M,CA,acquisition_source_2
1177627042319753,2017-04-16 2:21:35,Android,samsung SM-N920V,US,acquisition_source_2
6166240192074989,2017-05-26 19:25:38,Android,samsung SM-G800F,SE,acquisition_source_3
5734541987805905,2017-05-20 0:46:45,Android,samsung SM-G935V,US,acquisition_source_2
1389854473981834,2017-05-05 21:10:09,Android,samsung SM-J100VPP,US,acquisition_source_2
2134528772254217,2017-04-28 21:56:54,iOS,"iPhone8,1",US,acquisition_source_3
64361063785415,2017-12-17 20:34:16,Desktop,"iMac10,1",GB,acquisition_source_2
8923076440588683,2017-12-26 4:42:36,iOS,"iPhone8,1",US,acquisition_source_2
2917068393930445,2017-05-20 7:54:28,Android,HTC HTC One A9,GB,acquisition_source_3
4815534809059678,2017-04-13 16:16:17,Android,motorola MotoG3,BR,acquisition_source_3
7085843869339167,2017-10-14 21:31:26,Android,samsung SM-T113NU,MX,acquisition_source_2
6878400557250715,2017-01-28 18:36:15,iOS,"iPhone8,1",US,acquisition_source_2
2497405923182653,2017-12-02 11:19:39,iOS,"iPhone8,2",DE,acquisition_source_4
6.03458E+15,2017-06-12 20:31:02,Android,LAVA iris 870 4G,ID,acquisition_source_2
2.47542E+15,2017-08-06 16:56:15,Android,LGE LG-D325,UA,acquisition_source_2
6829301159620022,2017-06-13 1:18:32,Android,Quanta QTAQZ3,US,acquisition_source_2
8.30901E+15,2017-10-28 7:55:17,Android,LGE LG-LS777,US,acquisition_source_3
7.00591E+15,2017-06-01 4:04:49,Android,samsung SM-G920V,US,acquisition_source_2
761519458334326,2017-02-04 19:14:24,Android,samsung SM-G900MD,US,acquisition_source_5
7422935465222353,2017-04-17 0:05:51,Android,samsung SM-J200M,BO,acquisition_source_2
7.68246E+15,2017-09-16 1:33:21,Android,HUAWEI HUAWEI VNS-L23,MX,acquisition_source_3
4511181129004289,2017-02-17 17:51:27,Android,samsung SM-G900F,AT,acquisition_source_2
4684879441978405,2018-02-07 1:21:54,Android,samsung SM-G935T,US,acquisition_source_2
1659253715561825,2018-02-20 13:34:20,Android,samsung SM-J106B,PH,acquisition_source_4
3220244320182372,2017-04-14 12:23:07,iOS,"iPhone6,2",CN,acquisition_source_2
2160153936006276,2017-02-08 2:02:47,iOS,"iPhone8,2",US,acquisition_source_5
866961666047767,2017-01-06 22:31:19,iOS,"iPhone6,2",CL,acquisition_source_2
1579445430677446,2017-04-08 19:21:55,Android,LGE VS986,US,acquisition_source_3
2223714066843658,2017-12-01 15:55:12,Android,samsung SM-G950F,PR,acquisition_source_3
6997472580012314,2017-10-11 2:31:47,iOS,"iPhone8,1",US,acquisition_source_3
2565754539584726,2017-02-20 7:44:48,Android,Sony E6653,TW,acquisition_source_3
9828439802789591,2017-06-19 22:29:40,Android,samsung SM-G935U,US,acquisition_source_3
7068253505769484,2017-03-24 20:22:20,iOS,"iPhone8,1",US,acquisition_source_2
5704882529352647,2017-04-01 20:42:03,iOS,"iPad5,2",US,acquisition_source_1
8829337085816143,2017-12-25 15:30:36,iOS,"iPhone9,3",BE,acquisition_source_4
742479085740096,2017-05-06 0:05:05,Android,samsung SM-J500M,BR,acquisition_source_2
8165658024599306,2017-04-24 14:00:30,Desktop,asus ASUS MeMO Pad 7,TR,acquisition_source_2
9978089615281758,2017-02-01 1:19:49,iOS,"iPod5,1",US,acquisition_source_2
3472802536053711,2017-04-03 8:33:29,iOS,"iPhone9,3",GB,acquisition_source_3
1234894903026159,2017-03-21 22:58:04,iOS,"iPad4,5",US,acquisition_source_3
4504267556204449,2017-12-25 15:05:20,iOS,"iPod5,1",AR,acquisition_source_2
8202718645951664,2017-01-30 3:44:33,Android,samsung SM-G900V,US,acquisition_source_2
1.46332E+15,2017-06-13 4:00:53,iOS,"iPhone7,1",US,acquisition_source_2
2879644744892211,2017-12-25 9:56:17,iOS,"iPad4,4",RO,acquisition_source_3
1197506274920607,2017-06-24 21:09:21,iOS,"iPad2,2",DE,acquisition_source_2
1407586202722737,2017-11-26 16:48:19,Android,TCL 9001X,IE,acquisition_source_2
2673553302109425,2017-02-15 21:30:22,Android,samsung SAMSUNG-SM-G890A,US,acquisition_source_3
7602773952051834,2018-06-11 2:37:05,Android,asus ASUS_Z017D,PH,acquisition_source_3
8157578574824728,2017-07-17 6:45:35,iOS,"iPhone8,1",GB,acquisition_source_2
2.34426E+15,2017-08-30 3:35:11,Android,motorola XT1635-01,US,acquisition_source_3
1661440136717176,2017-12-24 23:29:30,Desktop,"MacBookPro8,1",AU,acquisition_source_2
8608463779844624,2017-11-07 1:13:33,iOS,"iPhone9,1",US,acquisition_source_2
2360365828367222,2017-12-28 21:45:33,Android,motorola Moto G (4),MX,acquisition_source_3
8484048690363552,2017-09-14 13:53:08,iOS,"iPhone8,2",DE,acquisition_source_2
8119870141533861,2017-12-26 21:28:27,Android,LGE VS988,US,acquisition_source_2
6382907169391383,2017-04-18 2:18:16,iOS,"iPhone8,1",US,acquisition_source_3
4134586975088921,2018-01-06 5:02:08,iOS,"iPad7,1",US,acquisition_source_2
6238615267651373,2017-09-16 10:08:26,iOS,"iPhone9,3",DE,acquisition_source_2
7732527895565919,2017-09-12 12:13:21,Windows,HP Notebook (HP),FI,acquisition_source_2
