profile_id,activity_date,songs_played
9645156564234196,2017-10-12,18
9645156564234196,2017-10-10,18
9645156564234196,2017-11-23,12
9645156564234196,2017-05-16,4
9645156564234196,2017-08-25,13
9645156564234196,2017-06-11,1
9645156564234196,2017-03-28,34
9645156564234196,2017-12-29,2
8414390069730634,2017-03-14,1
2907266938232746,2017-07-30,4
9645156564234196,2017-10-30,35
9645156564234196,2017-10-07,33
2313851335248776,2017-06-26,29
2313851335248776,2017-07-03,18
2313851335248776,2017-07-10,4
9337449255864813,2017-12-24,1
6817972341834424,2017-01-20,42
964989863434098,2017-08-23,1
7221585798312759,2017-11-25,35
9833894247611659,2017-06-17,1
9542895646081884,2017-05-28,1
5795054514018925,2017-12-10,31
5795054514018925,2017-12-14,16
1363894317968847,2017-08-12,12
8789013279819219,2017-07-30,1
8789013279819219,2017-08-26,5
5965879730665497,2017-09-28,1
6830669490656455,2017-07-28,16
7006720463468984,2017-08-10,6
7025633478034933,2017-11-12,1
2030207442280476,2017-12-21,19
2007531195204005,2017-10-26,1
3585508535983343,2017-09-28,25
3126008437138247,2017-11-03,12
9.12168E+15,2017-01-01,1
7146502824780051,2017-09-06,1
5937784804650013,2017-07-01,1
7715484810408888,2017-02-12,16
5787736601170979,2017-12-26,16
5787736601170979,2017-11-26,6
4126660095676449,2017-02-19,15
124615973491216,2017-07-03,54
124615973491216,2017-07-04,23
667198320248799,2017-11-30,17
1391448777323163,2017-04-20,1
4428013281387634,2017-12-17,22
4428013281387634,2017-11-26,19
4428013281387634,2017-08-13,36
4428013281387634,2017-12-01,34
9.50848E+15,2017-08-26,3
9.50848E+15,2017-03-19,34
2497399527583532,2017-09-27,8
4615072918223508,2017-10-22,1
8371351668332465,2017-06-04,1
2.64654E+15,2017-07-29,27
3930098254072184,2017-09-05,1
8052551706472813,2017-06-05,7
2976740560763973,2017-06-23,25
4899482298495829,2017-06-26,72
3.51203E+15,2017-05-01,21
6823659207847932,2017-10-29,1
9296533337005999,2017-05-16,6
9296533337005999,2017-09-25,28
9296533337005999,2017-08-16,4
9296533337005999,2017-02-11,10
7577329500223054,2017-02-05,23
7577329500223054,2017-10-12,13
7577329500223054,2017-01-26,18
7266844839685275,2017-03-28,1
1481401486747088,2017-12-04,6
1481401486747088,2017-11-07,18
4297092683926998,2017-09-03,6
6383872228408639,2017-07-23,1
7132722143406922,2017-09-22,1
5922887783819577,2017-10-21,8
4145720283112586,2017-04-12,15
5662491508161311,2017-12-13,1
6.04939E+15,2017-12-06,1
7067765411503597,2017-04-17,34
9262746562806113,2017-08-06,24
9262746562806113,2017-08-16,27
37564176998831,2017-05-25,9
1412374451926414,2017-02-04,47
457601309104417,2017-09-12,46
457601309104417,2017-03-17,44
6485854016335476,2017-03-29,15
6485854016335476,2017-03-31,40
4074604368073514,2017-03-07,42
1903264476458846,2017-12-19,28
38356333840276,2017-07-13,17
38356333840276,2017-06-27,4
8288770098509133,2017-05-10,3
2794584232246045,2017-12-08,34
2794584232246045,2017-09-12,3
2794584232246045,2017-12-19,11
2794584232246045,2017-11-24,7
2794584232246045,2017-12-11,68
2794584232246045,2017-09-09,71
2794584232246045,2017-08-14,37
2794584232246045,2017-08-25,85
5014492512950884,2017-04-22,1
5468567212188885,2017-05-29,1
5468567212188885,2017-06-21,18
8874758203354423,2017-02-07,2
4.69476E+15,2017-08-05,1
6704592824350568,2017-12-05,20
6704592824350568,2017-11-21,1
8.7487E+15,2017-07-04,1
3057192372323268,2017-05-15,35
8835958518867533,2017-07-30,5
8835958518867533,2017-11-22,1
7750358463259181,2017-05-04,6
4.02554E+15,2017-06-14,36
4.02554E+15,2017-07-06,1
4.02554E+15,2017-06-17,15
609354825081262,2017-05-13,4
8452848640149195,2017-08-10,119
6077527289342743,2017-03-20,1
8060453524124373,2017-08-11,14
1358127650613204,2017-09-11,27
3295832772525593,2017-05-14,23
3295832772525593,2017-05-13,66
9842539551494856,2017-04-10,5
7750358463259181,2017-07-10,36
4.02554E+15,2017-04-26,30
934648410347047,2017-12-16,11
934648410347047,2017-12-05,1
934648410347047,2017-12-13,21
4249607783895915,2017-05-03,1
5459569453394784,2017-03-07,1
9510929019954437,2017-10-04,10
5066324353821569,2017-07-24,17
9094756826238887,2017-02-13,1
4729601866053481,2017-05-09,20
8867711347363926,2017-05-20,6
3348932015583223,2017-12-26,1
8925946674863499,2017-10-28,1
3.16332E+15,2017-05-19,7
3.16332E+15,2017-06-23,12
3.16332E+15,2017-05-30,7
9.08253E+15,2017-12-14,67
9.08253E+15,2017-03-26,64
7.91731E+15,2017-02-18,29
4801943366348335,2017-07-26,22
8765837169833364,2017-01-23,12
604996469824453,2017-11-26,1
5453013155652927,2020-03-26,1
5364395733282092,2017-10-05,33
6364691342355366,2017-07-12,1
6364691342355366,2017-07-13,16
6364691342355366,2017-08-16,17
2.32581E+15,2017-03-16,4
3504016676394316,2017-05-13,34
3133210403364126,2017-08-19,1
5.07477E+15,2017-10-19,24
8322843477322415,2017-09-26,1
9276810504622301,2017-06-28,36
9276810504622301,2017-07-03,25
4136792800757649,2017-12-17,17
4136792800757649,2017-12-04,1
4143087032312747,2017-10-14,1
6.08041E+15,2017-11-12,1
3442084731942666,2017-01-16,1
1710422234046962,2017-09-04,1
5743731003313133,2017-06-03,38
5743731003313133,2017-10-30,39
5743731003313133,2017-06-22,20
9024788466213291,2017-12-03,1
7049554449511826,2017-12-01,5
2343966144020463,2017-03-20,30
9784238414991502,2017-02-18,1
9211183404340152,2017-01-09,5
5672382692047819,2017-05-13,1
8510519784935645,2017-12-15,56
380984738791268,2017-03-25,1
3.27974E+15,2017-04-23,1
8300056525962251,2017-01-07,29
9.82154E+15,2017-09-17,1
7.7311E+15,2017-01-30,11
7.7311E+15,2017-02-01,50
9215518454903916,2017-10-19,13
9215518454903916,2017-07-05,21
9215518454903916,2017-06-13,21
1.8416E+15,2017-05-09,5
1.8416E+15,2017-09-10,6
1.8416E+15,2017-10-14,45
1588423723853324,2017-11-04,14
1588423723853324,2017-11-06,15
1745061813050047,2017-11-20,11
1745061813050047,2017-11-09,28
7201109320324205,2017-07-19,21
3583545962787402,2017-09-27,27
283391389823896,2017-11-06,1
929674230750685,2017-09-28,8
3652761798331167,2017-01-28,8
4672925084613477,2017-01-20,3
4672925084613477,2017-01-03,1
3119580244478842,2017-05-19,1
4385506810609567,2017-07-03,29
1.76735E+15,2017-11-18,25
4.77352E+15,2017-03-04,121
827241459661071,2017-07-08,2
8949867485141299,2017-07-16,14
377619966944898,2017-11-24,1
377619966944898,2017-12-13,4
2677887285443851,2017-12-11,23
4043194934766264,2017-03-31,18
6850694779094921,2017-06-29,4
8310653218404894,2017-01-28,6
8332614282267728,2017-11-29,38
9857213869574531,2017-07-16,1
775213076916417,2017-07-24,1
782649151030416,2017-07-10,23
782649151030416,2017-09-24,4
5002464779503926,2017-02-27,62
5089347720385008,2017-05-17,1
1102067312310876,2017-05-07,16
7835280635082868,2017-06-12,11
7.51423E+15,2017-02-10,39
7.51423E+15,2017-01-09,55
7.51423E+15,2017-01-26,2
7.51423E+15,2017-04-17,25
7.51423E+15,2017-01-27,25
1.60336E+15,2017-05-27,19
6346331408792047,2017-12-28,21
3719456912778562,2017-11-11,8
3201988567194062,2017-07-06,1
3201988567194062,2017-07-27,9
3201988567194062,2017-07-07,12
3090950424552345,2017-06-24,5
6493886391659425,2017-11-29,14
9182014647333339,2017-01-21,1
1028390466489476,2017-10-02,10
1028390466489476,2017-10-11,17
1028390466489476,2017-06-10,128
7163788270874833,2017-06-23,26
9342113107937904,2017-08-31,1
7385085431537342,2017-03-10,20
2704759818297209,2017-12-14,50
2704759818297209,2017-12-30,7
2704759818297209,2017-12-21,11
2704759818297209,2017-12-13,53
1362064393448781,2017-12-29,24
3.14028E+15,2017-05-04,28
5524802552006043,2017-05-29,1
7.51423E+15,2017-05-25,5
9451799643941755,2017-06-12,5
6108578423122256,2017-11-24,6
5006147239813326,2017-11-13,9
8334519068963522,2017-05-22,1
8334519068963522,2017-05-17,44
8334519068963522,2017-11-22,19
8334519068963522,2017-11-18,11
382599921942187,2017-11-17,1
1790683069714162,2017-07-31,1
1790683069714162,2017-11-09,1
7801695001377084,2017-11-21,18
6605367289691101,2017-10-20,22
8569135780089251,2017-09-23,13
5514799646860216,2017-04-30,19
5.7767E+15,2017-01-06,1
8353840197978001,2017-02-22,1
5751281859113973,2017-03-02,17
5751281859113973,2017-05-28,6
4745277802224363,2017-03-17,19
8.82858E+15,2017-07-10,1
2628977303716939,2017-10-14,2
7645022241011754,2017-07-02,36
3980631723849503,2017-05-05,29
8.71603E+15,2017-07-26,33
4804638274974854,2017-11-04,1
9683665086016204,2017-07-19,16
9963880248450022,2017-08-22,1
4811386156231168,2017-09-14,1
6363661724755355,2017-02-27,12
6054065298612702,2017-10-02,1
5980107672622647,2017-06-22,1
5072083019447539,2017-09-26,29
5072083019447539,2017-10-24,23
7007940776833767,2017-06-27,8
9573232812395794,2017-03-26,29
9573232812395794,2017-03-29,26
4783034501408888,2017-11-10,20
3526059276250595,2017-12-16,1
8053378335920203,2017-08-07,11
800417827122129,2017-04-23,79
800417827122129,2017-05-04,43
9118959400118153,2017-03-02,24
629141793365082,2017-11-03,35
5309175719324601,2017-06-04,1
9678389280787152,2017-09-23,1
9678389280787152,2017-09-20,1
8257185976814761,2017-03-07,22
8257185976814761,2017-03-03,18
8257185976814761,2017-03-05,29
2282118089335904,2017-09-16,6
2282118089335904,2017-10-13,20
101994811064732,2017-02-05,22
9661268386112746,2017-06-07,30
650034151818674,2017-05-28,79
3822113872687628,2017-03-23,3
3822113872687628,2017-04-10,20
3822113872687628,2017-03-24,109
674132728597195,2017-05-16,46
5014076105767273,2017-07-22,7
519485852160528,2017-09-20,1
7554567984265502,2017-11-09,31
5957172128929261,2017-09-02,16
5957172128929261,2017-09-01,18
5957172128929261,2017-09-15,22
8.1814E+15,2017-09-08,1
1826520054371079,2017-12-03,1
6722077651328514,2017-10-14,22
4.05886E+15,2017-11-19,1
4666382113087028,2017-04-15,1
4118149775470181,2017-12-31,19
289785822441289,2017-02-16,7
289785822441289,2017-02-20,5
1343257886534808,2017-11-29,16
8916881183031926,2017-10-01,5
527176677767563,2017-02-17,1
3194105260488711,2017-06-12,7
9308491924989555,2017-10-29,1
9308491924989555,2017-12-30,5
9308491924989555,2017-11-25,14
4217343454547957,2017-03-23,1
6667486694570808,2017-12-10,8
4136792800757649,2017-12-05,25
1588423723853324,2017-11-03,22
3652761798331167,2017-07-04,3
8.71603E+15,2017-05-16,28
3415256838859108,2017-11-02,65
940778669097806,2017-12-19,13
2347490555814681,2017-05-26,1
46684269687059,2017-08-19,1
5.70525E+15,2017-08-20,1
6396181122542701,2017-03-20,17
1.05445E+15,2017-11-15,1
4790783246738108,2017-11-02,21
4548805943232566,2017-10-01,19
6275018494181928,2017-06-08,31
3291415498121407,2017-04-28,1
178960194909868,2017-11-26,3
178960194909868,2017-11-27,1
6950537493990272,2017-02-15,10
3904734548588669,2017-03-06,16
8691312104658219,2017-08-14,24
8519117172706743,2017-09-08,4
7063608683360184,2017-04-16,5
7063608683360184,2017-03-27,21
7063608683360184,2017-03-11,18
3451548966657701,2017-06-09,16
4296601220296094,2017-09-21,1
5559798419870408,2017-06-28,28
7063608683360184,2017-07-14,14
7063608683360184,2017-11-15,20
3741082224545662,2017-04-26,71
3473560883390246,2017-11-23,1
9754960277405093,2017-02-21,27
9754960277405093,2017-02-28,22
1681778461958013,2017-10-18,7
6133255546681259,2017-11-21,1
8.16198E+15,2017-11-07,1
2314332079827634,2017-08-04,1
7760584339084826,2017-07-01,5
2394271447438234,2017-10-07,7
466115361091594,2017-12-08,1
1.96581E+15,2017-08-13,33
9281127635853551,2017-11-13,1
3236587427319869,2017-09-15,1
7092972543384827,2017-03-24,19
9587715816811082,2017-11-19,1
6487434762639702,2017-09-02,27
9829002565996192,2017-03-02,31
9829002565996192,2017-02-28,5
2354535228970254,2017-11-09,1
1.96581E+15,2017-07-25,20
2109054653950944,2017-12-17,1
4788332083368733,2017-05-05,1
7603731548850022,2017-03-25,1
1055901060795175,2017-07-21,9
3496425959345986,2017-10-12,4
1477079501012357,2017-07-02,19
1477079501012357,2017-08-22,14
1405488700163499,2017-12-10,5
7242368546672893,2017-09-26,16
648244072287809,2017-12-11,4
648244072287809,2017-12-06,3
5970849563292878,2017-06-28,11
636226974505201,2017-06-10,18
636226974505201,2017-07-03,7
636226974505201,2017-07-01,27
636226974505201,2017-06-24,37
2.77807E+15,2017-04-20,26
2.77807E+15,2017-09-23,246
2.77807E+15,2017-01-24,12
2.77807E+15,2017-06-08,48
2.77807E+15,2017-07-06,265
2.77807E+15,2017-01-21,25
914378712233675,2017-05-07,2
4727276268389541,2017-08-11,27
9539355233496083,2017-07-30,19
4.16305E+15,2017-11-25,15
1217098013615926,2017-08-13,47
1217098013615926,2017-10-30,39
1217098013615926,2017-08-20,38
180439184907820,2017-01-28,14
2.77807E+15,2017-03-25,28
3652623092487038,2017-04-07,1
9539355233496083,2017-07-18,17
5823258019750696,2017-10-05,1
180439184907820,2017-02-06,4
7.44897E+15,2017-09-17,1
8181929445135882,2017-02-03,26
7.38655E+15,2017-11-02,8
8248608097626671,2017-10-12,3
8248608097626671,2017-10-13,1
5428562831752319,2017-12-21,1
9443564878000051,2017-12-24,51
3038555192717657,2017-09-03,1
5997922001797199,2017-07-24,1
1150975823989164,2017-06-11,1
8987560315752847,2017-10-11,2
8987560315752847,2017-11-27,1
6764699628236684,2017-11-27,51
6764699628236684,2017-11-24,14
5428039064999027,2017-06-03,23
6317517388015774,2017-08-03,19
6317517388015774,2017-08-20,14
1790254912424425,2017-06-18,1
3693223762657619,2017-09-26,2
8346521295722715,2017-10-23,14
8346521295722715,2017-12-01,39
8346521295722715,2017-12-12,20
8346521295722715,2017-10-20,16
4255739005888078,2017-12-27,66
4255739005888078,2017-12-26,82
9674400177136483,2017-11-02,15
8293208541251438,2017-07-18,17
8293208541251438,2017-07-20,24
8293208541251438,2017-07-28,47
1778101209451286,2017-08-08,7
3383027953436305,2017-06-28,27
2919369418199768,2017-09-24,1
5298545816032004,2017-11-11,9
5762525775956497,2017-10-05,10
476224991685106,2017-07-28,2
1330841815101682,2017-08-02,1
4309848753498756,2017-05-21,1
4309848753498756,2017-05-22,37
503745187944892,2017-08-26,79
503745187944892,2017-08-18,1
503745187944892,2017-09-04,26
6519738097718425,2017-08-18,17
6519738097718425,2017-08-03,57
4933452068014275,2017-06-12,1
7199673614996462,2017-06-18,1
5629542602870775,2017-09-02,1
8058318771039076,2017-06-28,1
9860386949349944,2017-01-04,1
4376410421520943,2017-07-21,1
4944086181898508,2017-10-10,2
2560449627047829,2017-04-25,1
8.23906E+15,2017-03-28,1
3430266016362396,2017-09-30,20
3430266016362396,2017-03-12,1
3430266016362396,2017-08-10,19
5073704565217038,2017-08-17,6
4733149801423524,2017-01-24,2
5084134060120873,2017-04-10,1
8870582608062627,2017-08-04,1
6.03779E+15,2017-02-15,34
2326517034162768,2017-10-09,13
5723038558162398,2017-02-14,22
8228445400839436,2017-05-03,3
8630975804562839,2017-08-30,19
8004739652543796,2017-07-25,4
4733337967040355,2017-03-25,1
7524036087404156,2017-05-20,1
2828679614162892,2017-11-28,12
7715497962156683,2017-07-08,31
953654891681829,2017-10-02,34
953654891681829,2017-10-09,25
6998732879712574,2017-11-11,1
6498785924704282,2017-08-14,6
5677885226767924,2017-07-22,1
1899464426956918,2017-10-29,14
2868973934560996,2017-01-16,1
2943548458833099,2017-11-14,1
3027796028224284,2017-11-27,2
1468286356841187,2017-12-27,1
627070969003514,2017-09-03,1
4588269520912735,2017-06-16,7
4588269520912735,2017-10-29,4
4588269520912735,2017-04-01,38
4588269520912735,2017-04-05,46
4588269520912735,2017-04-23,95
4588269520912735,2017-06-18,26
4588269520912735,2017-09-14,7
4588269520912735,2017-04-26,22
5779898455406293,2017-11-26,10
7265577471088231,2017-09-23,28
7265577471088231,2017-09-03,28
8.14367E+15,2017-03-04,1
3289275085930418,2017-08-28,1
6946015205904068,2017-12-30,28
6946015205904068,2017-10-31,12
7.50574E+15,2017-05-04,1
7.50574E+15,2017-05-11,5
9519759910622479,2017-10-29,3
7674672682233911,2017-02-25,1
7674672682233911,2017-02-26,2
7674672682233911,2017-04-16,29
7671323422581208,2017-05-03,37
7671323422581208,2017-04-01,44
3971347322732119,2017-03-24,1
5577097161138515,2017-11-04,8
832689176091839,2017-09-28,1
239785224865907,2017-04-21,1
2453636719809212,2017-10-31,5
9235338701397231,2017-11-15,1
4086889140871309,2017-02-04,1
4086889140871309,2017-02-16,18
4841938283735298,2017-07-08,1
4938014333065766,2017-04-30,1
9979666145469883,2017-09-12,1
2277545906808578,2017-06-08,1
4494646513789921,2017-04-12,1
5486474627241325,2017-12-23,21
919444706089967,2017-02-21,21
8381742488417316,2017-12-18,1
8381742488417316,2017-12-19,32
2540707855862907,2017-12-25,1
1713507044820704,2017-03-14,14
8422393171748634,2017-03-21,42
7812804557482723,2017-12-13,1
6691345621685932,2017-10-12,18
4577364645278555,2017-01-29,1
4043416788914853,2017-01-25,1
3519817553553501,2017-10-17,12
4027828216394047,2017-10-27,5
8.63896E+15,2017-05-26,1
6719039321052498,2017-11-23,1
1559750944469023,2017-11-25,1
9848051533373091,2017-05-17,22
4923292190972079,2017-10-06,14
1650096936548197,2017-05-26,75
303035268638260,2017-03-21,1
5684208043736329,2017-11-29,2
2720039325938013,2017-05-12,1
705688992699524,2017-07-16,23
4115473953180868,2017-04-22,19
4115473953180868,2017-04-08,16
4115473953180868,2017-05-27,17
2852923614101609,2017-01-28,2
3985684847429587,2017-07-09,14
5.05714E+15,2017-10-21,14
4281681065107983,2017-08-04,27
225249256156849,2017-03-08,1
9085772603680804,2017-12-07,2
6380568130344671,2017-11-04,1
5422646662546331,2017-12-27,1
5715524552927897,2017-07-01,5
2505264637200042,2017-03-16,17
3160412598051918,2017-11-08,5
5150007927141339,2017-08-08,34
5150007927141339,2017-08-03,13
5150007927141339,2017-12-28,5
5150007927141339,2017-08-01,3
852029932798852,2017-09-30,3
956544446959365,2017-12-27,20
3434791934554188,2017-01-02,1
5298363495138087,2017-11-22,1
389916301409323,2017-11-04,1
389916301409323,2017-11-08,53
3045149196253297,2017-06-08,20
4336954529044814,2017-07-12,1
6839669159618062,2017-10-05,14
6839669159618062,2017-09-28,21
8627949883443721,2017-12-21,1
3.73682E+15,2017-09-30,21
3.73682E+15,2017-10-06,4
8.9686E+15,2017-08-02,24
